x,y-3,y-2,y-1,y0,y1,y2,y3
0.5540283637593222,0.02237265971698557,0.024945584573077915,0.027616259435693236,0.030378386020476645,0.033225907771554805,0.03615301535545706,0.039154148595454664
0.5571762521897728,0.022193987852928455,0.024752413276487875,0.027408673501658376,0.030156503557323334,0.032989875240645686,0.03590300324843269,0.038890347663017036
0.5603241406202236,0.022014487553351978,0.024558332032190888,0.02720009510552855,0.029933545373518746,0.03275268321853669,0.035651747576350014,0.03862521897570742
0.5634720290506743,0.021834166814081558,0.024363348970994902,0.026990532469788876,0.029709519742613516,0.03251433999184383,0.035399256603402325,0.038358770742211355
0.566619917481125,0.02165303385748768,0.024167472454976704,0.02677999405205694,0.029484435176369207,0.03227485408775466,0.0351455388360586,0.0380910114145933
0.5697678059115757,0.021471097137613755,0.023970711082693077,0.02656848855036361,0.029258300430095488,0.032034234279410406,0.03489060302848039,0.03782194969373947
0.5729156943420264,0.021288365345410357,0.023773073694499835,0.026356024908541408,0.029031124508095342,0.031792489591396564,0.034634458188047994,0.03755159453491036
0.576063582772477,0.02110484741407754,0.023574569377978964,0.026142612321722544,0.02880291666922045,0.03154962930534432,0.03437711358099681,0.03727995515340316
0.5792114712029277,0.02092055252451795,0.02337520747347839,0.025928260241949292,0.028573686432539474,0.031305662965644646,0.034118578738167746,0.037007041030328806
0.5823593596333785,0.020735490110902727,0.023174997579764364,0.02571297838389848,0.028343443583120777,0.0310606003852775,0.03385886346087204,0.03673286191850333
0.5855072480638291,0.02054966986635281,0.0229739495597909,0.02549677673072302,0.028112198177932726,0.030814451651759153,0.03359797782687493,0.03645742784845833
0.5886551364942798,0.020363101748737917,0.022772073546587147,0.02527966554001235,0.027879960551863443,0.03056722713320897,0.03333593219649879,0.03618074913457097
0.5918030249247306,0.020175795986595663,0.02256937994926602,0.025061655349874732,0.027646741323862873,0.03031893748453889,0.033072737218849256,0.03590283638131705
0.5949509133551812,0.019987763085173676,0.02236587945915662,0.024842756985143835,0.027412551403209355,0.030069593653768,0.03280840383816668,0.03562370048964975
0.5980988017856319,0.019799013832596597,0.022161583056062216,0.024622981563711666,0.027177401995903558,0.02981920688846447,0.03254294330030519,0.035343352663505696
0.6012466902160826,0.01960955930616139,0.021956502014647643,0.024402340502991386,0.026941304611192103,0.029567788742317733,0.03227636715934213,0.035061804416442126
0.6043945786465333,0.019419410878763168,0.021750647910957682,0.024180845526511882,0.026704271068223845,0.029315351081843535,0.03200868728432084,0.03477906757840677
0.607542467076984,0.01922858022545457,0.021544032629069967,0.02395850867064733,0.026466313502841655,0.02906190609322483,0.03173991586612887,0.03449515430264421
0.6106903555074347,0.01903707933014107,0.021336668367884754,0.023735342291484395,0.026227444374511657,0.02880746628929069,0.03147006542451518,0.034210077072740264
0.6138382439378854,0.018844920492415745,0.02112856764805479,0.023511359071829933,0.02598767647339438,0.028552044516636843,0.031199148815248757,0.033923848709808774
0.6169861323683361,0.01865211633453582,0.02091974331905778,0.02328657202836207,0.025747022927558767,0.028295653962890032,0.03092717923742127,0.033636482379822266
0.6201340207987868,0.01845867980854446,0.02071020856641496,0.02306099451892789,0.02550549721034401,0.02803830816412013,0.030654170240897678,0.033347991601090365
0.6232819092292374,0.018264624203540674,0.020499976919058395,0.022834640249990535,0.025263113147870702,0.027780021012401873,0.03038013573391689,0.0330583902518888
0.6264297976596882,0.018069963153100273,0.020289062256850513,0.022607523284228923,0.02501988492670516,0.027520806763530425,0.030105089990845886,0.03276769257824171
0.6295776860901389,0.0178747106428517,0.020077478818258672,0.022379658048293328,0.024775827101680272,0.02726068004489314,0.029829047660090962,0.0324759132018614
0.6327255745205895,0.017678881018209264,0.01986524120818854,0.022151059340720116,0.02453095460387556,0.026999655863501323,0.02955202377216863,0.03218306712824738
0.6358734629510403,0.01748248899226758,0.019652364405979006,0.021921742340008737,0.024285282748760163,0.026737749614185104,0.02927403374793972,0.031889169754949334
0.639021351381491,0.017285549653860734,0.01943886377356266,0.021691722612864762,0.024038827244502087,0.026474977087954592,0.028995093407010616,0.03159423687999661
0.6421692398119416,0.017088078475789262,0.019224755063794948,0.02146101612261218,0.023791604200447212,0.026211354480531336,0.028715218976304118,0.03129828471049815
0.6453171282423923,0.016890091323218726,0.019010054428955554,0.021229639237778365,0.023543630135771362,0.025946898401053055,0.028434427098804223,0.03100132987141582
0.6484650166728431,0.01669160446225369,0.018794778429426017,0.020997608740855957,0.0232949219883095,0.025681625880955662,0.028152734842478308,0.030703389414515368
0.6516129051032937,0.01649263456869083,0.018578944042546792,0.020764941837244585,0.023045497123565493,0.025415554383036058,0.027870159709380057,0.030404480827498585
0.6547607935337444,0.01629319873695442,0.01836256867165816,0.020531656164377004,0.02279537334390612,0.02514870181069955,0.02758671964493749,0.03010462204331988
0.6579086819641952,0.01609331448921894,0.01814567015532807,0.020297769801032636,0.022544568897943346,0.02488108651739577,0.027302433047429155,0.029803831449691964
0.6610565703946458,0.015892999784722323,0.017928266776771895,0.020063301276843526,0.022293102490109063,0.024612727316247182,0.02701731877765344,0.02950212789878386
0.6642044588250965,0.01569227302927384,0.017710377273467404,0.019828269581995926,0.02204099329042588,0.024343643489873834,0.02673139616879415,0.029199530717115913
0.6673523472555472,0.015491153084961165,0.017492020846969127,0.019592694177132042,0.021788260944478256,0.024073854800418862,0.026444685036486868,0.028896059715655165
0.6705002356859979,0.015289659280060389,0.01727321717292707,0.0193565950034559,0.0215349255835885,0.023803381499778835,0.026157205689090256,0.02859173520011613
0.6736481241164486,0.015087811419154036,0.017053986411313216,0.01911999249304829,0.021281007835201454,0.02353224434004313,0.025868978938166906,0.028286577981470627
0.6767960125468993,0.014885629793460618,0.016834349216860795,0.018882907579394342,0.02102652883348266,0.02326046458414698,0.025580026109177145,0.0279806093866713
0.67994390097735,0.01468313519138114,0.016614326749720753,0.01864536170812867,0.02077151023013439,0.022988064016742343,0.025290369052391688,0.027673851269593385
0.6830917894078007,0.014480348909266694,0.01639394068634006,0.01840737684800327,0.020515974205434148,0.022715064955291756,0.025000030154026714,0.027366326022199284
0.6862396778382513,0.014277292762412006,0.016173213230566363,0.01816897550208158,0.020259943479500192,0.022441490261389096,0.02470903234760634,0.02705805658593047
0.689387566268702,0.01407398909627993,0.015952167124984266,0.017930180719164815,0.020003441323789284,0.022167363352312917,0.024417399125557317,0.026749066463331687
0.6925354546991528,0.01387046079796192,0.015730825662487877,0.017691016105454916,0.01974649157283126,0.02189270821281656,0.024125154551041174,0.026439379729912487
0.6956833431296034,0.013666731307878934,0.015509212698094703,0.01745150583645903,0.019489118636205494,0.021617549407160517,0.023832323270028103,0.026129021046250818
0.6988312315600541,0.013462824631729027,0.015287352661006011,0.017211674669141037,0.01923134751076466,0.02134191209139184,0.023538930523618263,0.025818015670343714
0.7019791199905049,0.013258765352685924,0.015065270566919454,0.016971547954325334,0.018973203793110432,0.02106582202587625,0.023245002160615827,0.02550638947021101
